year,dataset,command,count
2018,RK0HIF,graph,8
2018,RK0HIF,var,8
2018,CTWLJA,xtreg,8
2018,8ZFFWE,esttab,8
2018,OFOYCZ,ivregress,8
2018,LIYMSO,logit,8
2018,OQPGPZ,relogit,8
2018,OQPGPZ,drop,8
2018,WBAK4E,ml,8
2018,0HST44,foreach,8
2013,ZJB8W4,local,8
2013,WKI9Z1,predict,8
2013,WKI9Z1,ac,8
2013,WKI9Z1,pac,8
2013,WKI9Z1,drop,8
2013,HWGWG7,ivreg2,8
2013,CWZJLG,outreg2,8
2013,KQWP8T,newey,8
2013,G1HIKX,drop,8
2019,QIFE4H,global,8
2019,HQ2ZKH,egen,8
2012,W7YMZC,predict,8
2012,GMBFFE,summarize,8
2012,UCJUKO,estimates:store,8
2012,OP5PHF,probit,8
2012,UQKOHY,drop,8
2012,0KHVQZ,drop,8
2016,XTO8SK,xtreg,8
2016,BELVAD,generate,8
2016,BELVAD,esttab,8
2016,TFRJOU,lincom,8
2016,TFRJOU,matrix,8
2016,YDCL7Z,estimates:store,8
2016,YDCL7Z,replace,8
2016,0LKYBK,probit,8
2016,0LKYBK,predict,8
2016,0LKYBK,mfx,8
2017,J9OAUX,probit,8
2017,J9OAUX,predict,8
2017,J9OAUX,mfx,8
2017,ZWOOHV,egen,8
2017,ZWOOHV,mi,8
2017,HMPWIH,mixed,8
2014,25769,relogit,7
2015,29335,use,7
2015,29538,predict,7
2018,7JKLBO,recode,7
2018,0I3LBI,order,7
2018,85BB3C,replace,7
2018,GE7RTH,scalar,7
2018,UCO1ZT,replace,7
2018,NSWGCR,summarize,7
2018,8ZFFWE,logit,7
2018,LIYMSO,summarize,7
2018,LIYMSO,replace,7
2018,OQPGPZ,set,7
2018,WBAK4E,logout,7
2018,GKYOCZ,_pctile,7
2018,KT4XKZ,generate,7
2018,5WUKVH,NOTE,7
2018,FEMVRV,drop,7
2018,FEMVRV,regress,7
2013,23092,global,7
2016,TFRJOU,twoway,7
2016,TFRJOU,graph,7
2016,0Y8WNA,xtgee,7
2016,0LKYBK,use,7
2017,J9OAUX,use,7
2017,HEOFUS,sort,7
2017,HEOFUS,egen,7
2017,WDXEXO,summarize,7
2017,HMPWIH,tabulate,7
2014,25577,margins,6
2014,25577,marginsplot,6
2014,25831,display,6
2014,25574,generate,6
2010,LNIGQY,set,6
2010,LNIGQY,merge,6
2015,29290,estsimp,6
2015,29290,replace,6
2015,29290,drop,6
2015,29537,generate,6
2015,29538,biprobit,6
2015,29267,display,6
2018,YUMXFF,esttab,6
2018,OJNZEY,use,6
2018,OJNZEY,estimates:store,6
2018,OJNZEY,coefplot,6
2018,DCYDHS,correlate,6
2018,85BB3C,tabulate,6
2018,85BB3C,oprobit,6
2018,SJN8ZE,probit,6
2018,MKKIL2,prgen,6
2018,UE44I9,drop,6
2018,UCO1ZT,local,6
2018,QOISN3,matrix,6
2018,NSWGCR,estout,6
2018,XI4YKD,summarize,6
2018,XI4YKD,xtlogit,6
2018,WW8FEY,display,6
2018,WW8FEY,_pctile,6
2018,FOWP6Q,xtregar,6
2018,FOWP6Q,matrix,6
2018,GBNGDF,xtlogit,6
2018,IEFDSE,tabulate,6
2018,5ZYTII,use,6
2018,5ZYTII,estimates:store,6
2018,5ZYTII,coefplot,6
2018,YKTVMS,global,6
2018,CTWLJA,scalar,6
2018,VPK7BX,register,6
2018,8ZFFWE,global,6
2018,CZGS8E,stcox,6
2018,OFOYCZ,xtscc,6
2018,OQPGPZ,log,6
2018,RAV9OA,margins,6
2018,RAV9OA,marginsplot,6
2018,GKYOCZ,use,6
2018,IRKZUZ,stcox,6
2018,0HST44,replace,6
2018,LFZ33L,global,6
2018,LFZ33L,regress,6
2018,TISGBQ,drop,6
2018,TISGBQ,estsimp,6
2018,HHWFBA,drop,6
2018,5WNUK2,global,6
2011,CKTLVF,generate,6
2013,UIHGSJ,nbreg,6
2013,WKI9Z1,var,6
2013,WKI9Z1,vargranger,6
2013,CWZJLG,xtpcse,6
2013,D9VAFL,use,6
2013,D9VAFL,eststo,6
2013,T1SHGU,probit,6
2013,T1SHGU,biprobit,6
2013,G1HIKX,set,6
2013,G1HIKX,predict,6
2013,G1HIKX,generate,6
2019,HQ2ZKH,forvalues,6
2019,HQ2ZKH,replace,6
2019,HQ2ZKH,cmp,6
2019,HQ2ZKH,treatreg,6
2019,BJX91O,sort,6
