year,dataset,command,count
2018,GCACQG,tobit,1
2018,QUBP7M,logit,1
2018,ANZ6RK,reg3,1
2018,YETMOY,areg,1
2018,4L80PR,xtreg,1
2018,4L80PR,xtpcse,1
2018,4UVM79,anova,1
2018,4UVM79,estsimp,1
2018,LKERIV,regress,1
2018,LKERIV,xtabond2,1
2018,WLQCI4,mlogit,1
2018,50NQLW,regress,1
2018,TOADKZ,estsimp,1
2018,RHLJCR,heckman,1
2018,BR99GD,xtabond2,1
2018,BR99GD,xttobit,1
2018,EM3QGY,version:xtivreg2,1
2018,EM3QGY,xtabond2,1
2018,BEAPLB,relogit,1
2018,EDSACZ,nbreg,1
2018,4N9QYR,xtpcse,1
2018,RTFF2X,xtreg,1
2018,52VIWE,ologit,1
2018,92UDQH,bootstrap:psmatch2,1
2018,92UDQH,relogit,1
2018,YG5CEX,btscs,1
2018,YG5CEX,outreg,1
2018,N2GGZ1,regress,1
2018,N2GGZ1,nbreg,1
2018,N2GGZ1,xtgls,1
2018,N2GGZ1,stcox,1
2018,N2GGZ1,ologit,1
2018,KMRVWY,logit,1
2018,ELRK4I,estsimp,1
2018,A6UJAQ,streg,1
2018,A6UJAQ,regress,1
2018,A6UJAQ,btscs,1
2018,XJ5JR6,nbreg,1
2018,AD8UDU,btscs,1
2018,AD8UDU,logit,1
2018,M9XE2D,xtabond2,1
2018,3NGR05,xtreg,1
2018,EWLYQG,regress,1
2018,FGUCEF,zinb,1
2018,TYZK9Z,regress,1
2018,SSND4R,streg,1
2018,XICFI5,rc_spline,1
2018,XICFI5,stcox,1
2018,BOHZ2R,estsimp,1
2018,BOHZ2R,rc_spline,1
2018,BOHZ2R,xtgee,1
2018,UC2TBL,btscs,1
2018,4SBXCV,streg,1
2018,N1DE4Q,clogit,1
2018,M3CIGK,logit,1
2018,M3CIGK,psmatch2,1
2018,M3CIGK,regress,1
2018,RESQGA,regress,1
2018,BJATY1,xtivreg,1
2009,AP8JH4,ivreg,1
2009,HWCSL8,heckprob,1
2007,ED3YHK,heckprob,1
2007,O352HJ,xtlogit,1
2008,BKJUDA,heckman,1
2008,FQNN62,mlogit,1
2019,RBQZVS,regress,1
2019,2IO3DL,logit,1
2019,PSOFAU,stcox,1
2017,PQNQJT,reg3,1
2017,9SNERN,probit,1
2017,NYBSMR,outreg,1
2017,DZQDQO,logit,1
2017,DZQDQO,ologit,1
2017,DAC9NX,estsimp,1
2017,VAMRSP,btscs,1
2017,RFB60P,btscs,1
2017,OMYULN,xtivreg,1
2017,CYIXIW,gllamm,1
2017,CYIXIW,logit,1
2017,QVLIL9,regress,1
2017,5POLFL,stcox,1
2017,OSLJ2Z,impute,1
2017,UBCYZG,probit,1
2017,UBCYZG,heckprob,1
2017,TS1TX0,xtreg,1
2017,TS1TX0,gllamm,1
2017,WWEAUB,regress,1
2017,NFMGFD,ivreg,1
2017,NFMGFD,rreg,1
2017,WY9SUD,estsimp,1
2017,T0G0NU,impute,1
2017,SOQAME,relogit,1
2017,BIKSUI,xtlogit,1
2017,BIKSUI,estsimp,1
2017,X6U5FC,xtivreg,1
2017,DRZCQB,logit,1
