year,dataset,command,count
2015,N4TMYQ,regress,3
2015,26737,regress,3
2015,R193JO,regress,3
2015,27505,logit,3
2018,C0VSJ0,regress,3
2018,DMJREU,heckman,3
2018,KFMHJ2,regress,3
2018,KFMHJ2,ivregress,3
2018,A7FXQU,regress,3
2018,IOOCOE,regress,3
2018,G1JEV3,tobit,3
2018,G1JEV3,xtlogit,3
2018,66DM1I,xtreg,3
2018,BHIUHV,reghdfe,3
2013,CP8KOU,ivreg2,3
2013,22932,heckman,3
2013,EN03L3,logit,3
2013,23186,oprobit,3
2013,RW3KS5,xtreg,3
2013,QUSG2J,xtreg,3
2013,23985,ivregress2,3
2013,AW2UQU,tobit,3
2013,G7AOIO,xtabond2,3
2013,22801,probit,3
2013,0MLOGV,sureg,3
2013,REST_A_00306,arima,3
2019,6WNSN7,regress,3
2019,IJH0GT,regress,3
2019,8AGDN8,ivregress,3
2019,13K1WQ,ivregress,3
2019,13K1WQ,regress,3
2019,ZKQPK7,areg,3
2012,MTQDUN,ivregress,3
2012,MTQDUN,ivreg2,3
2012,FK9E3J,qreg,3
2012,SFKPQK,regress,3
2012,G2E8G3,var,3
2012,NPQUVK,ivreg,3
2012,NPQUVK,reg3,3
2012,HJFWTK,areg,3
2012,UW4JV2,xtreg,3
2012,OWE9CV,regress,3
2012,C7KPZK,poisson,3
2012,MJCDBS,xtabond2,3
2012,MJCDBS,xtivreg2,3
2016,39RCOG,regress,3
2016,FDEHZY,xtreg,3
2017,UC2ENJ,psmatch2,3
2017,PODEN5,regress,3
2017,QKP9EJ,regress,3
2017,Z1WVWW,ivregress,3
2017,DZUVZG,dprobit,3
2014,27110,xtprobit,2
2014,27110,xtlogit,2
2014,27110,stcox,2
2014,27110,streg,2
2014,27110,clogit,2
2014,27110,xtivreg,2
2014,27031,areg,2
2014,25020,svy:regress,2
2014,27065,gmm,2
2014,27065,ml,2
2014,27409,xtivreg2,2
2014,27616,regress,2
2014,26870,regress,2
2014,27234,logit,2
2014,25493,regress,2
2014,24208,areg,2
2014,27669,ivreg2,2
2014,24195,regress,2
2014,27527,ivregress,2
2014,24567,areg,2
2014,24567,regress,2
2014,24567,logit,2
2014,24567,xtreg,2
2014,24300,xtabond2,2
2014,24305,regress,2
2014,26259,dprobit,2
2014,24223,poisson,2
2010,JF6UVS,newey,2
2010,JF6UVS,nbreg,2
2010,IE4XVT,ivreg,2
2010,BDZMNG,heckman,2
2010,BDZMNG,ivreg2,2
2010,YJ3QDZ,areg,2
2010,SPRN0C,regress,2
2015,XJI9LO,regress,2
2015,28522,xtivreg2,2
2015,29190,regress,2
2015,28775,logistic,2
2015,67QCH2,cnsreg,2
2015,29563,gmm,2
2015,BMOWRF,regress,2
2015,26737,newey,2
2015,HWTW20,ivreg,2
2015,R193JO,logit,2
2018,FGBZCK,sem,2
2018,DHZUOT,svy:regress,2
2018,OST8NQ,my_ols_spatial_HAC,2
2018,BM54JY,regress,2
2018,WSHXJR,dprobit,2
2018,WSHXJR,mprobit,2
2018,RUQQYM,DCdensity,2
2018,STFNPY,regress,2
2018,R35B2J,regress,2
2018,YGTU5T,ivregress,2
2018,YGTU5T,DCdensity,2
2018,DS1JYM,ivreg2,2
2018,G1JEV3,logit,2
2018,GL5CCD,ivreg2,2
2018,GUMVSS,regress,2
2018,GUMVSS,psmatch2,2
2018,GXUZ6X,ivregress,2
2018,3MJ7IR,regress,2
2018,T70TLT,asclogit,2
2018,OS7LCY,xtreg,2
2011,X9F0JG,pscore,2
2011,IZA0UB,streg,2
2011,IZA0UB,tobit,2
2011,IZA0UB,xtreg,2
2011,B0Z5VT,rreg,2
2013,CP8KOU,varsoc,2
2013,NBEKXN,regress,2
2013,NBEKXN,tobit,2
2013,X5ZCTK,regress,2
2013,SPDQZR,xtreg,2
2013,CTUDHB,regress,2
2013,NNGPMJ,logit,2
2013,HQIJNY,xtivreg,2
2013,22932,qreg,2
2013,WYFVVN,probit,2
2013,UCVPTW,xtreg,2
2013,RW3KS5,regress,2
2013,WM6SDZ,xtprobit,2
2013,HZ4L3L,regress,2
2013,HZ4L3L,heckman,2
2013,1LFLUL,frontier,2
2013,FLRRCM,areg,2
2013,87PME7,probit,2
2013,87PME7,newey,2
2013,23985,areg,2
2013,CVK22Q,regress,2
2013,ULGS5H,probit,2
2013,ULGS5H,glm,2
2013,ZDKETT,ivreg2,2
2019,C8JKBM,xtreg,2
2019,C8JKBM,ivreg2,2
2019,GJFTDC,probit,2
2019,IJH0GT,areg,2
2019,LIGQUA,ivregress,2
2019,YUDEVH,regress,2
2012,MKRDC0,regress,2
2012,HVX2YP,areg,2
2012,7W6GFB,mlogit,2
2012,G2E8G3,varsoc,2
2012,G2E8G3,heckman,2
2012,UJDNLD,areg,2
2012,NPQUVK,areg,2
2012,8I3W1L,ivreg2,2
2012,CAA4Z6,reg3,2
2012,HJFWTK,logit,2
2012,U6Q9LR,xtreg,2
2012,YWGKFQ,regress,2
2012,CGCSIU,ivreg,2
2012,FMPXWB,dprobit,2
2012,YQDVSL,biprobit,2
2012,GCBK24,logit,2
2016,CP3FYH,dprobit,2
2016,ZVWOCH,ivreg2,2
2016,72C3NP,probit,2
2016,26967,oprobit,2
2016,TDSNDK,newey,2
2016,IENDDJ,intreg,2
2016,IUJ3VZ,xtologit,2
2017,ID6SYF,ivreg2,2
2017,JXQETW,regress,2
2017,GSR1LK,logit,2
2017,TLSIUF,ivreg,2
2017,GEI4YW,reg2hdfe,2
2017,RA1WEY,ivreg,2
2017,RA1WEY,xtivreg2,2
2017,FFPAXW,nl,2
2017,QNKHZQ,clogit,2
2014,24588,xtreg,1
2014,27555,ologit,1
2014,27031,cgmreg,1
2014,27065,xtreg,1
2014,27065,xtivreg,1
2014,26890,oprobit,1
2014,26890,probit,1
2014,27616,probit,1
2014,25538,regress,1
2014,26093,stcox,1
2014,27174,mprobit,1
2014,27174,mlogit,1
2014,27174,xtreg,1
2014,26247,dprobit,1
2014,26247,tobit,1
2014,26247,probit,1
2014,26247,cnreg,1
2014,26565,regress,1
2014,27098,regress,1
2014,27098,areg,1
2014,26312,ivprobit,1
2014,26312,ivreg2,1
2014,27261,tobit,1
2014,27261,xtreg,1
2014,27184,sureg,1
2014,24208,logistic,1
2014,24208,regress,1
2014,26894,streg,1
2014,26908,ivregress,1
2014,27087,regress,1
2010,JF6UVS,xtreg,1
2010,JF6UVS,oprobit,1
2010,JF6UVS,xtnbreg,1
2010,6BEESP,xtreg,1
2010,52DR9T,regress,1
2015,28764,probit,1
2015,28641,ivregress,1
2015,28639,logit,1
2015,28639,regress,1
2015,27394,xtreg,1
2015,26944,regress,1
2015,26800,logit,1
2015,27505,xtreg,1
2015,28627,nl,1
2015,28627,probit,1
2018,A7FXQU,xtpoisson,1
2018,RCZN4X,xtivreg2,1
2018,W4B8MB,logit,1
2018,W4B8MB,regress,1
2018,RUQQYM,rd,1
2018,YGTU5T,probit,1
2018,G1JEV3,probit,1
2018,JOBFPK,probit,1
2018,DX6YLE,svy:ivregress,1
2018,DX6YLE,probit,1
2018,HNNMQT,areg,1
2018,T70TLT,bootstrap:xtivreg2,1
2018,T70TLT,ivreg2,1
2018,ABT3OE,xtreg,1
2011,NHONSD,areg,1
2011,MX5TD1,areg,1
2011,IZA0UB,stcox,1
2011,IZA0UB,probit,1
2011,IZA0UB,xtgee,1
2011,M8FCSU,qreg,1
2013,NBEKXN,oprobit,1
2013,LK5Z6Z,areg,1
2013,SPDQZR,poisson,1
2013,CTUDHB,nbreg,1
2013,HQIJNY,nbreg,1
2013,WYFVVN,ivreg2,1
2013,WF8YEM,bootstrap:eivreg,1
2013,UCVPTW,xtmixed,1
2013,4S5EFW,pscore,1
2013,WM6SDZ,xtlogit,1
2013,CAGFVL,bootstrap:xtpoisson,1
2013,CAGFVL,regress,1
2013,WXTJVB,regress,1
2013,WXTJVB,clogit,1
2013,BYCAFE,regress,1
2013,22819,xtivreg,1
2013,22819,ivreg,1
2013,FLRRCM,regress,1
2013,TEW68X,probit,1
2013,23116,regress,1
2013,23116,areg,1
2013,FDYBSG,xtivreg,1
2013,FDYBSG,ivreg2,1
2013,FDYBSG,probit,1
2013,FDYBSG,regress,1
2013,7HYIFJ,regress,1
2019,6WNSN7,ivregress,1
2019,KY9AWG,areg,1
2019,A4QA9I,psmatch2,1
2019,MZUYN3,mlogit,1
2012,SFKPQK,cnsreg,1
2012,1AJV3A,xtlogit,1
2012,XKETSJ,mlogit,1
2012,VIVQYS,xtreg,1
2012,VIVQYS,regress,1
2012,VIVQYS,xthtaylor,1
2012,VIVQYS,bootstrap:xthtaylor,1
2012,CAA4Z6,ivregress,1
2012,HSLWDN,ivreg,1
2012,HSLWDN,probit,1
2012,JLCPQB,regress,1
2012,U6Q9LR,xtivreg,1
2012,0IIHRH,mlogit,1
2012,CQG5G3,glm,1
2012,OJ0B7G,regress,1
2012,VOFHJA,ivregress,1
2012,XXREKE,probit,1
2012,EPF255,regress,1
2012,FA5NPP,newey,1
2012,C7KPZK,regress,1
2012,C7KPZK,ivtobit,1
2012,YQDVSL,logit,1
2012,MN8XTU,regress,1
2012,BMCNEW,regress,1
2016,27313,regress,1
2016,27313,ivregress,1
2016,YKOTXF,regress,1
2016,BO2REL,regress,1
2016,39RCOG,probit,1
2016,39RCOG,nl,1
2016,QVNQL4,regress,1
2016,HNLHPG,xtivreg,1
2016,HNLHPG,xtabond2,1
2016,HNLHPG,probit,1
2016,HNLHPG,ivprobit,1
2016,HNLHPG,logit,1
2016,HNLHPG,xtlogit,1
2016,IENDDJ,tobit,1
2016,XSYPO2,probit,1
2017,SS0AA5,xtivreg2,1
2017,FMEJRM,probit,1
2017,FMEJRM,xtreg,1
2017,ZRGEPA,boxcox,1
2017,WCS9PO,probit,1
2017,2DO8QP,DCdensity,1
2017,OS3EDE,areg,1
2017,KKGA79,poisson,1
2017,YTEELK,regress,1
2017,8EPWQF,regress,1
2017,SWRYPL,xtprobit,1
2017,A9DLQQ,probit,1
2017,A9DLQQ,heckman,1
2017,NNRVNC,poisson,1
2017,NNRVNC,ivregress2,1
2017,RA1WEY,gmm,1
2017,51OD5A,impute,1
2017,51OD5A,xtreg,1
