year,dataset,command,count
2015,4K4VTC,ttest,8
2015,29603,end,8
2018,9YCVJC,replace,8
2018,ILTOGF,cd,8
2018,W4TXDU,program,8
2018,W4TXDU,drop,8
2018,W4TXDU,summarize,8
2018,Q1V0OG,egen,8
2011,HUPTER,correlate,8
2011,HUPTER,reshape,8
2011,KUE8ZX,stset,8
2011,KUE8ZX,append,8
2011,TMWJYL,replace,8
2011,FVOUZ0,log,8
2011,FVOUZ0,label,8
2011,FVOUZ0,destring,8
2016,OZ7YZ1,merge,8
2016,TVNVN3,log,8
2016,SJ2RP1,graph,8
2016,SJ2RP1,esttab,8
2016,SJ2RP1,recode,8
2016,SJ2RP1,label,8
2016,SJ2RP1,preserve,8
2016,SJ2RP1,restore,8
2016,UO5WQ4,program,8
2016,UO5WQ4,compareregs,8
2017,4J48AX,stcox,8
2017,4J48AX,estat,8
2014,V3OMR2,set,7
2014,V3OMR2,compress,7
2014,23025,use,7
2014,23025,tabulate,7
2014,23025,rename,7
2014,23025,append,7
2014,DWA3NY,merge,7
2014,DWA3NY,codebook,7
2014,EMUICK,HL_spcorr_p,7
2014,YUN5CA,ci,7
2014,23170,summarize,7
2014,M3GYD0,forvalues,7
2014,PWU257,regress,7
2010,IGWWFE,save,7
2015,INGQYA,foreach,7
2015,29603,syntax,7
2018,R7AQT1,graph,7
2018,W4TXDU,clear,7
2018,W4TXDU,regress,7
2018,3IWTGB,saveold,7
2011,R14RGH,setx,7
2011,HUPTER,keep,7
2011,KUE8ZX,stcox,7
2011,KUE8ZX,sort,7
2011,8EYYA2,tempvar,7
2011,8EYYA2,mata,7
2011,TMWJYL,drop,7
2016,J7HUX3,twoway,7
2016,CRLKIF,mdesc,7
2016,OZ7YZ1,use,7
2016,OZ7YZ1,sort,7
2016,OZ7YZ1,genD,7
2016,QXCFO2,areg,7
2016,SJ2RP1,drop,7
2016,SJ2RP1,estwrite,7
2016,SJ2RP1,rename,7
2016,SJ2RP1,rrlogit,7
2017,346Y30,tabulate,7
2017,Q0IXQY,tw,7
2017,Q0IXQY,graph,7
2017,Q0IXQY,keep,7
2014,23025,log,6
2014,23025,encode,6
2014,DWA3NY,replace,6
2014,EMUICK,syntax,6
2014,EMUICK,drawnorm,6
2014,EMUICK,ivregress,6
2014,EMUICK,end,6
2014,EMUICK,simulate,6
2014,EMUICK,graph,6
2014,24274,width,6
2014,22893,generate,6
2014,23170,end,6
2014,23170,predict,6
2014,IRX5WN,setx,6
2014,IRX5WN,simqi,6
2014,M3GYD0,end,6
2014,M3GYD0,matlist,6
2014,THJYQR,jadjust,6
2014,THJYQR,restrictacme,6
2014,HJCPDK,mixlpred2,6
2014,HJCPDK,save,6
2014,22908,replace,6
2014,LNAQQF,ivregress,6
2014,LNAQQF,estat,6
2014,IVOFSM,egen,6
2010,YDYAZG,clear,6
2010,YDYAZG,use,6
2010,IGWWFE,global,6
2010,IGWWFE,loop,6
2010,HUXDGD,log,6
2010,KVMF0H,scalar,6
2010,KVL45X,version,6
2010,KVL45X,tabulate,6
2010,KVL45X,end,6
2010,KVL45X,while,6
2010,09YAWL,postfile,6
2010,09YAWL,post,6
2010,09YAWL,postclose,6
2015,28662,set,6
2015,28662,log,6
2015,28662,program,6
2015,28662,twoway,6
2015,VAKZ2G,ivreg2,6
2015,VAKZ2G,ivregress,6
2015,VAKZ2G,estimates:store,6
2015,INGQYA,use,6
2015,29603,save,6
2018,9YCVJC,twoway,6
2018,ILTOGF,mean,6
2018,ILTOGF,estat,6
2018,W4TXDU,estimates:store,6
2018,W4TXDU,if,6
2018,W4TXDU,mkmat,6
2018,Q1V0OG,replace,6
2011,ZFGUY0,O2,6
2011,HUPTER,histogram,6
2011,HUPTER,describe,6
2011,HUPTER,move,6
2011,HUPTER,preserve,6
2011,HUPTER,restore,6
2011,KUE8ZX,drawnorm,6
2011,KUE8ZX,tabulate,6
2011,8EYYA2,summarize,6
2011,8EYYA2,count,6
2011,8EYYA2,function,6
2011,8EYYA2,allv,6
2011,8EYYA2,nc,6
2011,8EYYA2,nv,6
2011,8EYYA2,xc,6
2011,8EYYA2,xl,6
2011,8EYYA2,A,6
2019,SVAONZ,display,6
2016,OZ7YZ1,save,6
2016,QXCFO2,label,6
2016,QXCFO2,logit,6
2016,Q7V70C,cd,6
2016,Q7V70C,preserve,6
2016,Q7V70C,rename,6
2016,Q7V70C,tempfile,6
2016,Q7V70C,save,6
2016,Q7V70C,restore,6
2016,Q7V70C,merge,6
2016,Q7V70C,drop,6
2016,Q7V70C,summarize,6
2016,Q7V70C,display,6
2016,FMH2IR,use,6
2016,SJ2RP1,swapnames,6
2016,SJ2RP1,replace,6
2016,SJ2RP1,count,6
2016,SJ2RP1,eret,6
2016,SJ2RP1,rrreg,6
2016,SJ2RP1,nl,6
2016,UO5WQ4,areg,6
2016,UO5WQ4,else,6
2017,346Y30,use,6
2017,Q0IXQY,summarize,6
2017,AKHHHF,cd,6
2017,AKHHHF,collapse,6
2017,AKHHHF,reshape,6
2014,V3OMR2,probit,5
2014,DWA3NY,keep,5
2014,DWA3NY,fre,5
2014,YUN5CA,graph,5
2014,23170,recode01,5
2014,M3GYD0,summarize,5
2014,M3GYD0,display,5
2014,M3GYD0,gsort,5
2014,M3GYD0,preserve,5
2014,M3GYD0,bsample,5
2014,M3GYD0,restore,5
2014,M3GYD0,simulate,5
2014,M3GYD0,bstat,5
2014,THJYQR,forvalues,5
2014,HJCPDK,log,5
2014,HJCPDK,graph,5
2014,HJCPDK,rename,5
2014,22908,use,5
2014,PWU257,mean,5
2014,IVOFSM,set,5
2014,IVOFSM,foreach,5
2014,IVOFSM,drop,5
2010,IGWWFE,run,5
2010,TS0UJQ,for,5
2010,KVMF0H,summarize,5
2010,KVMF0H,display,5
2010,09YAWL,while,5
2015,28662,probit,5
2015,28662,svmat,5
2015,29603,while,5
2015,29603,summarize,5
2015,29603,else,5
2015,29603,spmat,5
2015,29603,ml,5
2018,TGFAOH,tabulate,5
2018,R7AQT1,estimates:restore,5
2018,R7AQT1,margins,5
2018,R7AQT1,marginsplot,5
2018,ILTOGF,clear,5
2018,ILTOGF,save,5
2018,ILTOGF,ivregress,5
2018,W4TXDU,use,5
2018,Q1V0OG,summarize,5
2018,Q1V0OG,xtpcse,5
2011,ZFGUY0,cd,5
2011,KUE8ZX,program,5
2011,KUE8ZX,set,5
2011,KUE8ZX,insheet,5
2011,DIDNXD,summarize,5
2011,DIDNXD,nl,5
2011,DIDNXD,display,5
2011,8EYYA2,scalar,5
2011,TMWJYL,rename,5
2019,SVAONZ,log,5
2016,J7HUX3,egen,5
2016,OZ7YZ1,tempfile,5
2016,OZ7YZ1,preserve,5
2016,OZ7YZ1,restore,5
2016,OZ7YZ1,foreach,5
2016,OZ7YZ1,rename,5
2016,TVNVN3,rename,5
2016,QXCFO2,drop,5
2016,SJ2RP1,tempname,5
2016,SJ2RP1,mata,5
2016,SJ2RP1,coefplot,5
2017,Q0IXQY,erase,5
2017,Q0IXQY,display,5
2017,Q0IXQY,quietly,5
2017,Q0IXQY,levelsof,5
2017,Q0IXQY,while,5
2017,Q0IXQY,sort,5
2014,V3OMR2,svyset,4
2014,V3OMR2,mean,4
2014,V3OMR2,centile,4
2014,1V0FCS,set,4
2014,1V0FCS,graph,4
2014,23025,sort,4
2014,DWA3NY,rename,4
2014,EMUICK,tsset,4
2014,EMUICK,while,4
2014,EMUICK,label,4
2014,EMUICK,ivreg2,4
2014,EMUICK,twoway,4
2014,24274,clear,4
2014,24274,generate,4
2014,YUN5CA,estimates:store,4
2014,YUN5CA,xtile,4
2014,YUN5CA,display,4
2014,YUN5CA,label,4
2014,23170,tabulate,4
2014,23170,regress,4
2014,IRX5WN,display,4
2014,IRX5WN,logit,4
2014,M3GYD0,set,4
2014,M3GYD0,if,4
2014,M3GYD0,twoway,4
2014,THJYQR,program,4
2014,THJYQR,matlist,4
2014,THJYQR,test,4
2014,HJCPDK,destring,4
2014,HJCPDK,mixlogit,4
2014,HJCPDK,drawnorm,4
2014,HJCPDK,forvalues,4
2014,HJCPDK,ta,4
2014,22908,recode,4
2014,PWU257,clear,4
2014,PWU257,insheet,4
2014,PWU257,summarize,4
2014,IVOFSM,program,4
2014,IVOFSM,simulate,4
2014,IVOFSM,save,4
2010,YDYAZG,sort,4
2010,YDYAZG,test,4
2010,YDYAZG,version,4
2010,KVMF0H,predict,4
